﻿key_resp.keys,key_resp.rt,trial_para,tar_shape,dis_color_condi,tar_line,cor_resp,dis_loc,tar_loc,resp.keys,resp.corr,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,block_num,key_resp_3.keys,key_resp_3.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran
space,27.2783,"[""diamond"",""green"",""hori"",""left"",[106,-106],[150,0]]",diamond,green,hori,left,"[106,-106]","[150,0]",up,0,1.9978,0,0,0,0,1,001,2025-03-10_20h27.48.652,SL_sali,2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,
,,"[""diamond"",""no_dis"",""vert"",""up"",[99999,99999],[-150,0]]",diamond,no_dis,vert,up,"[99999,99999]","[-150,0]",up,1,2.2607,1,0,1,0,1,001,2025-03-10_20h27.48.652,SL_sali,2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,
,,"[""circle"",""green"",""hori"",""left"",[150,0],[-106,106]]",circle,green,hori,left,"[150,0]","[-106,106]",left,1,1.2024,2,0,2,0,1,001,2025-03-10_20h27.48.652,SL_sali,2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,
,,"[""diamond"",""red"",""hori"",""left"",[0,-150],[-106,106]]",diamond,red,hori,left,"[0,-150]","[-106,106]",left,1,2.6,3,0,3,0,1,001,2025-03-10_20h27.48.652,SL_sali,2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,
,,"[""diamond"",""red"",""vert"",""up"",[-150,0],[-106,-106]]",diamond,red,vert,up,"[-150,0]","[-106,-106]",up,1,2.4304,4,0,4,0,1,001,2025-03-10_20h27.48.652,SL_sali,2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,
,,"[""circle"",""green"",""vert"",""up"",[106,106],[150,0]]",circle,green,vert,up,"[106,106]","[150,0]",,0,,5,0,5,0,1,001,2025-03-10_20h27.48.652,SL_sali,2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,
,,"[""circle"",""green"",""hori"",""left"",[106,106],[-106,-106]]",circle,green,hori,left,"[106,106]","[-106,-106]",left,1,1.4879,6,0,6,0,1,001,2025-03-10_20h27.48.652,SL_sali,2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,
,,"[""diamond"",""no_dis"",""hori"",""left"",[99999,99999],[0,150]]",diamond,no_dis,hori,left,"[99999,99999]","[0,150]",left,1,1.4068,7,0,7,0,1,001,2025-03-10_20h27.48.652,SL_sali,2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,
,,"[""diamond"",""no_dis"",""vert"",""up"",[99999,99999],[0,-150]]",diamond,no_dis,vert,up,"[99999,99999]","[0,-150]",up,1,1.6816,8,0,8,0,1,001,2025-03-10_20h27.48.652,SL_sali,2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,
,,"[""diamond"",""green"",""vert"",""up"",[106,-106],[150,0]]",diamond,green,vert,up,"[106,-106]","[150,0]",up,1,2.9341,9,0,9,0,1,001,2025-03-10_20h27.48.652,SL_sali,2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,
,,"[""diamond"",""green"",""hori"",""left"",[106,-106],[150,0]]",diamond,green,hori,left,"[106,-106]","[150,0]",left,1,2.0752,,,,,,001,2025-03-10_20h27.48.652,SL_sali,2021.2.3,Win32,60.24096386,space,6.6021,0,0,0,0,1,,,,,,,,
,,"[""diamond"",""no_dis"",""vert"",""up"",[99999,99999],[-150,0]]",diamond,no_dis,vert,up,"[99999,99999]","[-150,0]",up,1,1.7618,,,,,,001,2025-03-10_20h27.48.652,SL_sali,2021.2.3,Win32,60.24096386,,,1,0,1,0,1,,,,,,,,
,,"[""circle"",""green"",""hori"",""left"",[150,0],[-106,106]]",circle,green,hori,left,"[150,0]","[-106,106]",left,1,1.5642,,,,,,001,2025-03-10_20h27.48.652,SL_sali,2021.2.3,Win32,60.24096386,,,2,0,2,0,1,,,,,,,,
,,"[""diamond"",""red"",""hori"",""left"",[0,-150],[-106,106]]",diamond,red,hori,left,"[0,-150]","[-106,106]",left,1,1.48,,,,,,001,2025-03-10_20h27.48.652,SL_sali,2021.2.3,Win32,60.24096386,,,3,0,3,0,1,,,,,,,,
,,"[""diamond"",""red"",""vert"",""up"",[-150,0],[-106,-106]]",diamond,red,vert,up,"[-150,0]","[-106,-106]",up,1,1.5571,,,,,,001,2025-03-10_20h27.48.652,SL_sali,2021.2.3,Win32,60.24096386,,,4,0,4,0,1,,,,,,,,
,,"[""circle"",""green"",""vert"",""up"",[106,106],[150,0]]",circle,green,vert,up,"[106,106]","[150,0]",up,1,1.4004,,,,,,001,2025-03-10_20h27.48.652,SL_sali,2021.2.3,Win32,60.24096386,,,5,0,5,0,1,,,,,,,,
,,"[""circle"",""green"",""hori"",""left"",[106,106],[-106,-106]]",circle,green,hori,left,"[106,106]","[-106,-106]",left,1,0.8661,,,,,,001,2025-03-10_20h27.48.652,SL_sali,2021.2.3,Win32,60.24096386,,,6,0,6,0,1,,,,,,,,
,,"[""diamond"",""no_dis"",""hori"",""left"",[99999,99999],[0,150]]",diamond,no_dis,hori,left,"[99999,99999]","[0,150]",left,1,1.3326,,,,,,001,2025-03-10_20h27.48.652,SL_sali,2021.2.3,Win32,60.24096386,,,7,0,7,0,1,,,,,,,,
,,"[""diamond"",""no_dis"",""vert"",""up"",[99999,99999],[0,-150]]",diamond,no_dis,vert,up,"[99999,99999]","[0,-150]",up,1,2.9552,,,,,,001,2025-03-10_20h27.48.652,SL_sali,2021.2.3,Win32,60.24096386,,,8,0,8,0,1,,,,,,,,
