﻿key_resp.keys,key_resp.rt,trial_para,tar_shape,dis_color_condi,tar_line,cor_resp,dis_loc,tar_loc,resp.keys,resp.corr,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,block_num,key_resp_3.keys,key_resp_3.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran
,,"[""circle"",""green"",""vert"",""up"",[0,150],[-106,106]]",circle,green,vert,up,"[0,150]","[-106,106]",up,1,1.5696,,,,,,001,2025-03-10_17h02.04.066,SL_sali,2021.2.3,Win32,59.52380952,,,12,0,12,0,1,,,,,,,,
,,"[""circle"",""green"",""hori"",""left"",[-106,106],[150,0]]",circle,green,hori,left,"[-106,106]","[150,0]",left,1,1.2217,,,,,,001,2025-03-10_17h02.04.066,SL_sali,2021.2.3,Win32,59.52380952,,,13,0,13,0,1,,,,,,,,
,,"[""circle"",""no_dis"",""hori"",""left"",[99999,99999],[0,150]]",circle,no_dis,hori,left,"[99999,99999]","[0,150]",left,1,1.4005,,,,,,001,2025-03-10_17h02.04.066,SL_sali,2021.2.3,Win32,59.52380952,,,14,0,14,0,1,,,,,,,,
,,"[""circle"",""green"",""hori"",""left"",[106,-106],[-106,106]]",circle,green,hori,left,"[106,-106]","[-106,106]",left,1,1.324,,,,,,001,2025-03-10_17h02.04.066,SL_sali,2021.2.3,Win32,59.52380952,,,15,0,15,0,1,,,,,,,,
,,"[""circle"",""green"",""hori"",""left"",[0,150],[106,-106]]",circle,green,hori,left,"[0,150]","[106,-106]",left,1,0.9115,,,,,,001,2025-03-10_17h02.04.066,SL_sali,2021.2.3,Win32,59.52380952,,,16,0,16,0,1,,,,,,,,
,,"[""diamond"",""no_dis"",""vert"",""up"",[99999,99999],[-150,0]]",diamond,no_dis,vert,up,"[99999,99999]","[-150,0]",up,1,1.4336,,,,,,001,2025-03-10_17h02.04.066,SL_sali,2021.2.3,Win32,59.52380952,,,17,0,17,0,1,,,,,,,,
,,"[""circle"",""red"",""hori"",""left"",[-106,-106],[106,106]]",circle,red,hori,left,"[-106,-106]","[106,106]",left,1,1.3308,,,,,,001,2025-03-10_17h02.04.066,SL_sali,2021.2.3,Win32,59.52380952,,,18,0,18,0,1,,,,,,,,
,,"[""diamond"",""red"",""vert"",""up"",[0,-150],[0,150]]",diamond,red,vert,up,"[0,-150]","[0,150]",up,1,1.1188,,,,,,001,2025-03-10_17h02.04.066,SL_sali,2021.2.3,Win32,59.52380952,,,19,0,19,0,1,,,,,,,,
,,"[""diamond"",""no_dis"",""vert"",""up"",[99999,99999],[-150,0]]",diamond,no_dis,vert,up,"[99999,99999]","[-150,0]",up,1,1.2411,,,,,,001,2025-03-10_17h02.04.066,SL_sali,2021.2.3,Win32,59.52380952,,,20,0,20,0,1,,,,,,,,
,,"[""diamond"",""no_dis"",""vert"",""up"",[99999,99999],[106,106]]",diamond,no_dis,vert,up,"[99999,99999]","[106,106]",up,1,0.8439,,,,,,001,2025-03-10_17h02.04.066,SL_sali,2021.2.3,Win32,59.52380952,,,21,0,21,0,1,,,,,,,,
,,"[""diamond"",""no_dis"",""vert"",""up"",[99999,99999],[-106,106]]",diamond,no_dis,vert,up,"[99999,99999]","[-106,106]",up,1,0.9783,,,,,,001,2025-03-10_17h02.04.066,SL_sali,2021.2.3,Win32,59.52380952,,,22,0,22,0,1,,,,,,,,
,,"[""circle"",""no_dis"",""hori"",""left"",[99999,99999],[0,150]]",circle,no_dis,hori,left,"[99999,99999]","[0,150]",left,1,0.9005,,,,,,001,2025-03-10_17h02.04.066,SL_sali,2021.2.3,Win32,59.52380952,,,23,0,23,0,1,,,,,,,,
,,"[""circle"",""no_dis"",""hori"",""left"",[99999,99999],[150,0]]",circle,no_dis,hori,left,"[99999,99999]","[150,0]",left,1,1.3621,,,,,,001,2025-03-10_17h02.04.066,SL_sali,2021.2.3,Win32,59.52380952,,,24,0,24,0,1,,,,,,,,
,,"[""circle"",""green"",""hori"",""left"",[-106,106],[150,0]]",circle,green,hori,left,"[-106,106]","[150,0]",left,1,1.4315,,,,,,001,2025-03-10_17h02.04.066,SL_sali,2021.2.3,Win32,59.52380952,,,25,0,25,0,1,,,,,,,,
,,"[""diamond"",""red"",""hori"",""left"",[150,0],[0,-150]]",diamond,red,hori,left,"[150,0]","[0,-150]",left,1,1.5467,,,,,,001,2025-03-10_17h02.04.066,SL_sali,2021.2.3,Win32,59.52380952,,,26,0,26,0,1,,,,,,,,
,,"[""circle"",""red"",""hori"",""left"",[-106,-106],[-150,0]]",circle,red,hori,left,"[-106,-106]","[-150,0]",up,0,1.4588,,,,,,001,2025-03-10_17h02.04.066,SL_sali,2021.2.3,Win32,59.52380952,,,27,0,27,0,1,,,,,,,,
