﻿key_resp.keys,key_resp.rt,trial_para,tar_shape,dis_color_condi,tar_line,cor_resp,dis_loc,tar_loc,resp.keys,resp.corr,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,block_num,key_resp_3.keys,key_resp_3.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran
space,14.2919,"[""diamond"",""green"",""hori"",""left"",[0,-150],[-106,106]]",diamond,green,hori,left,"[0,-150]","[-106,106]",left,1,1.8164,0,0,0,0,1,001,2025-03-10_16h52.29.087,SL_base,2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,
,,"[""diamond"",""green"",""vert"",""up"",[150,0],[106,-106]]",diamond,green,vert,up,"[150,0]","[106,-106]",left,0,1.7907,1,0,1,0,1,001,2025-03-10_16h52.29.087,SL_base,2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,
,,"[""circle"",""red"",""hori"",""left"",[106,106],[-106,-106]]",circle,red,hori,left,"[106,106]","[-106,-106]",left,1,1.0988,2,0,2,0,1,001,2025-03-10_16h52.29.087,SL_base,2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,
,,"[""circle"",""red"",""vert"",""up"",[0,150],[-106,-106]]",circle,red,vert,up,"[0,150]","[-106,-106]",left,0,2.0402,3,0,3,0,1,001,2025-03-10_16h52.29.087,SL_base,2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,
,,"[""diamond"",""no_dis"",""hori"",""left"",[99999,99999],[106,-106]]",diamond,no_dis,hori,left,"[99999,99999]","[106,-106]",left,1,1.6048,4,0,4,0,1,001,2025-03-10_16h52.29.087,SL_base,2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,
,,"[""circle"",""no_dis"",""vert"",""up"",[99999,99999],[0,150]]",circle,no_dis,vert,up,"[99999,99999]","[0,150]",up,1,2.1359,5,0,5,0,1,001,2025-03-10_16h52.29.087,SL_base,2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,
,,"[""circle"",""green"",""vert"",""up"",[0,-150],[-106,-106]]",circle,green,vert,up,"[0,-150]","[-106,-106]",up,1,2.6905,6,0,6,0,1,001,2025-03-10_16h52.29.087,SL_base,2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,
,,"[""diamond"",""red"",""vert"",""up"",[150,0],[-106,-106]]",diamond,red,vert,up,"[150,0]","[-106,-106]",left,0,1.7102,7,0,7,0,1,001,2025-03-10_16h52.29.087,SL_base,2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,
,,"[""circle"",""green"",""vert"",""up"",[106,-106],[0,-150]]",circle,green,vert,up,"[106,-106]","[0,-150]",,0,,8,0,8,0,1,001,2025-03-10_16h52.29.087,SL_base,2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,
,,"[""diamond"",""no_dis"",""vert"",""up"",[99999,99999],[-106,106]]",diamond,no_dis,vert,up,"[99999,99999]","[-106,106]",up,1,2.9501,9,0,9,0,1,001,2025-03-10_16h52.29.087,SL_base,2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,
,,"[""diamond"",""green"",""hori"",""left"",[0,-150],[-106,106]]",diamond,green,hori,left,"[0,-150]","[-106,106]",left,1,1.203,,,,,,001,2025-03-10_16h52.29.087,SL_base,2021.2.3,Win32,59.88023952,space,7.2321,0,0,0,0,1,,,,,,,,
,,"[""diamond"",""green"",""vert"",""up"",[150,0],[106,-106]]",diamond,green,vert,up,"[150,0]","[106,-106]",up,1,1.1601,,,,,,001,2025-03-10_16h52.29.087,SL_base,2021.2.3,Win32,59.88023952,,,1,0,1,0,1,,,,,,,,
,,"[""circle"",""red"",""hori"",""left"",[106,106],[-106,-106]]",circle,red,hori,left,"[106,106]","[-106,-106]",left,1,2.1717,,,,,,001,2025-03-10_16h52.29.087,SL_base,2021.2.3,Win32,59.88023952,,,2,0,2,0,1,,,,,,,,
,,"[""circle"",""red"",""vert"",""up"",[0,150],[-106,-106]]",circle,red,vert,up,"[0,150]","[-106,-106]",up,1,0.882,,,,,,001,2025-03-10_16h52.29.087,SL_base,2021.2.3,Win32,59.88023952,,,3,0,3,0,1,,,,,,,,
,,"[""diamond"",""no_dis"",""hori"",""left"",[99999,99999],[106,-106]]",diamond,no_dis,hori,left,"[99999,99999]","[106,-106]",left,1,1.0034,,,,,,001,2025-03-10_16h52.29.087,SL_base,2021.2.3,Win32,59.88023952,,,4,0,4,0,1,,,,,,,,
,,"[""circle"",""no_dis"",""vert"",""up"",[99999,99999],[0,150]]",circle,no_dis,vert,up,"[99999,99999]","[0,150]",up,1,0.8763,,,,,,001,2025-03-10_16h52.29.087,SL_base,2021.2.3,Win32,59.88023952,,,5,0,5,0,1,,,,,,,,
,,"[""circle"",""green"",""vert"",""up"",[0,-150],[-106,-106]]",circle,green,vert,up,"[0,-150]","[-106,-106]",up,1,1.5644,,,,,,001,2025-03-10_16h52.29.087,SL_base,2021.2.3,Win32,59.88023952,,,6,0,6,0,1,,,,,,,,
,,"[""diamond"",""red"",""vert"",""up"",[150,0],[-106,-106]]",diamond,red,vert,up,"[150,0]","[-106,-106]",up,1,1.5515,,,,,,001,2025-03-10_16h52.29.087,SL_base,2021.2.3,Win32,59.88023952,,,7,0,7,0,1,,,,,,,,
