﻿key_resp.keys,key_resp.rt,trial_para,tar_shape,dis_color_condi,tar_line,cor_resp,dis_loc,tar_loc,resp.keys,resp.corr,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,block_num,key_resp_3.keys,key_resp_3.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran
space,30.3378,"[""diamond"",""green"",""vert"",""up"",[0,150],[0,-150]]",diamond,green,vert,up,"[0,150]","[0,-150]",up,1,2.1936,0,0,0,0,1,001,2025-03-11_01h40.02.171,SL_sali_41,2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,
,,"[""circle"",""green"",""vert"",""up"",[106,106],[-106,106]]",circle,green,vert,up,"[106,106]","[-106,106]",left,0,0.9297,1,0,1,0,1,001,2025-03-11_01h40.02.171,SL_sali_41,2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,
,,"[""diamond"",""red"",""hori"",""left"",[106,106],[106,-106]]",diamond,red,hori,left,"[106,106]","[106,-106]",up,0,2.8058,2,0,2,0,1,001,2025-03-11_01h40.02.171,SL_sali_41,2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,
,,"[""circle"",""green"",""hori"",""left"",[0,150],[-106,-106]]",circle,green,hori,left,"[0,150]","[-106,-106]",,0,,3,0,3,0,1,001,2025-03-11_01h40.02.171,SL_sali_41,2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,
,,"[""circle"",""no_dis"",""hori"",""left"",[99999,99999],[106,106]]",circle,no_dis,hori,left,"[99999,99999]","[106,106]",,0,,4,0,4,0,1,001,2025-03-11_01h40.02.171,SL_sali_41,2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,
,,"[""diamond"",""red"",""vert"",""up"",[106,-106],[106,106]]",diamond,red,vert,up,"[106,-106]","[106,106]",left,0,1.5766,5,0,5,0,1,001,2025-03-11_01h40.02.171,SL_sali_41,2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,
,,"[""diamond"",""red"",""hori"",""left"",[-150,0],[106,106]]",diamond,red,hori,left,"[-150,0]","[106,106]",up,0,0.8556,6,0,6,0,1,001,2025-03-11_01h40.02.171,SL_sali_41,2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,
,,"[""circle"",""red"",""hori"",""left"",[0,150],[-106,106]]",circle,red,hori,left,"[0,150]","[-106,106]",left,1,2.2017,7,0,7,0,1,001,2025-03-11_01h40.02.171,SL_sali_41,2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,
,,"[""diamond"",""red"",""vert"",""up"",[-106,106],[106,-106]]",diamond,red,vert,up,"[-106,106]","[106,-106]",left,0,1.1327,8,0,8,0,1,001,2025-03-11_01h40.02.171,SL_sali_41,2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,
,,"[""circle"",""no_dis"",""vert"",""up"",[99999,99999],[-106,-106]]",circle,no_dis,vert,up,"[99999,99999]","[-106,-106]",,0,,9,0,9,0,1,001,2025-03-11_01h40.02.171,SL_sali_41,2021.2.3,Win32,142.8571429,,,,,,,,,,,,,,,
,,"[""diamond"",""green"",""vert"",""up"",[0,150],[0,-150]]",diamond,green,vert,up,"[0,150]","[0,-150]",up,1,2.9098,,,,,,001,2025-03-11_01h40.02.171,SL_sali_41,2021.2.3,Win32,142.8571429,space,40.0008,0,0,0,0,1,,,,,,,,
,,"[""circle"",""green"",""vert"",""up"",[106,106],[-106,106]]",circle,green,vert,up,"[106,106]","[-106,106]",up,1,2.2166,,,,,,001,2025-03-11_01h40.02.171,SL_sali_41,2021.2.3,Win32,142.8571429,,,1,0,1,0,1,,,,,,,,
,,"[""diamond"",""red"",""hori"",""left"",[106,106],[106,-106]]",diamond,red,hori,left,"[106,106]","[106,-106]",,0,,,,,,,001,2025-03-11_01h40.02.171,SL_sali_41,2021.2.3,Win32,142.8571429,,,2,0,2,0,1,,,,,,,,
,,"[""circle"",""green"",""hori"",""left"",[0,150],[-106,-106]]",circle,green,hori,left,"[0,150]","[-106,-106]",left,1,1.4592,,,,,,001,2025-03-11_01h40.02.171,SL_sali_41,2021.2.3,Win32,142.8571429,,,3,0,3,0,1,,,,,,,,
,,"[""circle"",""no_dis"",""hori"",""left"",[99999,99999],[106,106]]",circle,no_dis,hori,left,"[99999,99999]","[106,106]",left,1,1.3789,,,,,,001,2025-03-11_01h40.02.171,SL_sali_41,2021.2.3,Win32,142.8571429,,,4,0,4,0,1,,,,,,,,
,,"[""diamond"",""red"",""vert"",""up"",[106,-106],[106,106]]",diamond,red,vert,up,"[106,-106]","[106,106]",up,1,1.2296,,,,,,001,2025-03-11_01h40.02.171,SL_sali_41,2021.2.3,Win32,142.8571429,,,5,0,5,0,1,,,,,,,,
,,"[""diamond"",""red"",""hori"",""left"",[-150,0],[106,106]]",diamond,red,hori,left,"[-150,0]","[106,106]",left,1,1.4814,,,,,,001,2025-03-11_01h40.02.171,SL_sali_41,2021.2.3,Win32,142.8571429,,,6,0,6,0,1,,,,,,,,
,,"[""circle"",""red"",""hori"",""left"",[0,150],[-106,106]]",circle,red,hori,left,"[0,150]","[-106,106]",left,1,2.2572,,,,,,001,2025-03-11_01h40.02.171,SL_sali_41,2021.2.3,Win32,142.8571429,,,7,0,7,0,1,,,,,,,,
,,"[""diamond"",""red"",""vert"",""up"",[-106,106],[106,-106]]",diamond,red,vert,up,"[-106,106]","[106,-106]",up,1,2.2228,,,,,,001,2025-03-11_01h40.02.171,SL_sali_41,2021.2.3,Win32,142.8571429,,,8,0,8,0,1,,,,,,,,
,,"[""circle"",""no_dis"",""vert"",""up"",[99999,99999],[-106,-106]]",circle,no_dis,vert,up,"[99999,99999]","[-106,-106]",up,1,1.4586,,,,,,001,2025-03-11_01h40.02.171,SL_sali_41,2021.2.3,Win32,142.8571429,,,9,0,9,0,1,,,,,,,,
,,"[""diamond"",""green"",""vert"",""up"",[-150,0],[-106,106]]",diamond,green,vert,up,"[-150,0]","[-106,106]",up,1,2.0001,,,,,,001,2025-03-11_01h40.02.171,SL_sali_41,2021.2.3,Win32,142.8571429,,,10,0,10,0,1,,,,,,,,
,,"[""circle"",""green"",""vert"",""up"",[106,106],[-106,106]]",circle,green,vert,up,"[106,106]","[-106,106]",up,1,1.9948,,,,,,001,2025-03-11_01h40.02.171,SL_sali_41,2021.2.3,Win32,142.8571429,,,11,0,11,0,1,,,,,,,,
,,"[""diamond"",""green"",""hori"",""left"",[150,0],[-106,-106]]",diamond,green,hori,left,"[150,0]","[-106,-106]",left,1,2.2581,,,,,,001,2025-03-11_01h40.02.171,SL_sali_41,2021.2.3,Win32,142.8571429,,,12,0,12,0,1,,,,,,,,
,,"[""circle"",""red"",""hori"",""left"",[-106,-106],[150,0]]",circle,red,hori,left,"[-106,-106]","[150,0]",left,1,1.4522,,,,,,001,2025-03-11_01h40.02.171,SL_sali_41,2021.2.3,Win32,142.8571429,,,13,0,13,0,1,,,,,,,,
,,"[""circle"",""no_dis"",""vert"",""up"",[99999,99999],[106,-106]]",circle,no_dis,vert,up,"[99999,99999]","[106,-106]",up,1,1.6178,,,,,,001,2025-03-11_01h40.02.171,SL_sali_41,2021.2.3,Win32,142.8571429,,,14,0,14,0,1,,,,,,,,
,,"[""circle"",""red"",""hori"",""left"",[106,106],[-106,106]]",circle,red,hori,left,"[106,106]","[-106,106]",left,1,1.7452,,,,,,001,2025-03-11_01h40.02.171,SL_sali_41,2021.2.3,Win32,142.8571429,,,15,0,15,0,1,,,,,,,,
,,"[""circle"",""no_dis"",""hori"",""left"",[99999,99999],[-150,0]]",circle,no_dis,hori,left,"[99999,99999]","[-150,0]",left,1,1.6388,,,,,,001,2025-03-11_01h40.02.171,SL_sali_41,2021.2.3,Win32,142.8571429,,,16,0,16,0,1,,,,,,,,
,,"[""diamond"",""red"",""vert"",""up"",[106,106],[0,-150]]",diamond,red,vert,up,"[106,106]","[0,-150]",up,1,1.6,,,,,,001,2025-03-11_01h40.02.171,SL_sali_41,2021.2.3,Win32,142.8571429,,,17,0,17,0,1,,,,,,,,
,,"[""diamond"",""red"",""hori"",""left"",[0,-150],[106,-106]]",diamond,red,hori,left,"[0,-150]","[106,-106]",left,1,1.3415,,,,,,001,2025-03-11_01h40.02.171,SL_sali_41,2021.2.3,Win32,142.8571429,,,18,0,18,0,1,,,,,,,,
,,"[""circle"",""green"",""hori"",""left"",[106,106],[-106,-106]]",circle,green,hori,left,"[106,106]","[-106,-106]",left,1,1.487,,,,,,001,2025-03-11_01h40.02.171,SL_sali_41,2021.2.3,Win32,142.8571429,,,19,0,19,0,1,,,,,,,,
,,"[""circle"",""red"",""hori"",""left"",[106,106],[0,-150]]",circle,red,hori,left,"[106,106]","[0,-150]",left,1,1.2154,,,,,,001,2025-03-11_01h40.02.171,SL_sali_41,2021.2.3,Win32,142.8571429,,,20,0,20,0,1,,,,,,,,
,,"[""circle"",""no_dis"",""vert"",""up"",[99999,99999],[0,150]]",circle,no_dis,vert,up,"[99999,99999]","[0,150]",up,1,1.2568,,,,,,001,2025-03-11_01h40.02.171,SL_sali_41,2021.2.3,Win32,142.8571429,,,21,0,21,0,1,,,,,,,,
,,"[""circle"",""red"",""hori"",""left"",[0,-150],[150,0]]",circle,red,hori,left,"[0,-150]","[150,0]",left,1,0.9464,,,,,,001,2025-03-11_01h40.02.171,SL_sali_41,2021.2.3,Win32,142.8571429,,,22,0,22,0,1,,,,,,,,
,,"[""circle"",""no_dis"",""hori"",""left"",[99999,99999],[-106,106]]",circle,no_dis,hori,left,"[99999,99999]","[-106,106]",left,1,1.4109,,,,,,001,2025-03-11_01h40.02.171,SL_sali_41,2021.2.3,Win32,142.8571429,,,23,0,23,0,1,,,,,,,,
,,"[""diamond"",""no_dis"",""vert"",""up"",[99999,99999],[0,-150]]",diamond,no_dis,vert,up,"[99999,99999]","[0,-150]",up,1,1.014,,,,,,001,2025-03-11_01h40.02.171,SL_sali_41,2021.2.3,Win32,142.8571429,,,24,0,24,0,1,,,,,,,,
,,"[""diamond"",""red"",""hori"",""left"",[-150,0],[106,106]]",diamond,red,hori,left,"[-150,0]","[106,106]",left,1,0.9157,,,,,,001,2025-03-11_01h40.02.171,SL_sali_41,2021.2.3,Win32,142.8571429,,,25,0,25,0,1,,,,,,,,
,,"[""circle"",""red"",""vert"",""up"",[106,106],[-106,106]]",circle,red,vert,up,"[106,106]","[-106,106]",up,1,1.0071,,,,,,001,2025-03-11_01h40.02.171,SL_sali_41,2021.2.3,Win32,142.8571429,,,26,0,26,0,1,,,,,,,,
,,"[""diamond"",""no_dis"",""vert"",""up"",[99999,99999],[-106,-106]]",diamond,no_dis,vert,up,"[99999,99999]","[-106,-106]",up,1,0.9172,,,,,,001,2025-03-11_01h40.02.171,SL_sali_41,2021.2.3,Win32,142.8571429,,,27,0,27,0,1,,,,,,,,
,,"[""diamond"",""green"",""hori"",""left"",[-106,106],[150,0]]",diamond,green,hori,left,"[-106,106]","[150,0]",left,1,0.8952,,,,,,001,2025-03-11_01h40.02.171,SL_sali_41,2021.2.3,Win32,142.8571429,,,28,0,28,0,1,,,,,,,,
,,"[""circle"",""green"",""hori"",""left"",[106,-106],[-106,106]]",circle,green,hori,left,"[106,-106]","[-106,106]",left,1,0.9478,,,,,,001,2025-03-11_01h40.02.171,SL_sali_41,2021.2.3,Win32,142.8571429,,,29,0,29,0,1,,,,,,,,
,,"[""diamond"",""green"",""hori"",""left"",[150,0],[106,106]]",diamond,green,hori,left,"[150,0]","[106,106]",left,1,1.4741,,,,,,001,2025-03-11_01h40.02.171,SL_sali_41,2021.2.3,Win32,142.8571429,,,30,0,30,0,1,,,,,,,,
,,"[""circle"",""green"",""hori"",""left"",[0,-150],[-106,-106]]",circle,green,hori,left,"[0,-150]","[-106,-106]",left,1,1.0007,,,,,,001,2025-03-11_01h40.02.171,SL_sali_41,2021.2.3,Win32,142.8571429,,,31,0,31,0,1,,,,,,,,
,,"[""diamond"",""green"",""hori"",""left"",[0,150],[-150,0]]",diamond,green,hori,left,"[0,150]","[-150,0]",left,1,1.1748,,,,,,001,2025-03-11_01h40.02.171,SL_sali_41,2021.2.3,Win32,142.8571429,,,32,0,32,0,1,,,,,,,,
,,"[""circle"",""red"",""vert"",""up"",[106,-106],[-150,0]]",circle,red,vert,up,"[106,-106]","[-150,0]",up,1,1.2446,,,,,,001,2025-03-11_01h40.02.171,SL_sali_41,2021.2.3,Win32,142.8571429,,,33,0,33,0,1,,,,,,,,
,,"[""diamond"",""no_dis"",""vert"",""up"",[99999,99999],[106,-106]]",diamond,no_dis,vert,up,"[99999,99999]","[106,-106]",up,1,1.0064,,,,,,001,2025-03-11_01h40.02.171,SL_sali_41,2021.2.3,Win32,142.8571429,,,34,0,34,0,1,,,,,,,,
,,"[""circle"",""no_dis"",""hori"",""left"",[99999,99999],[106,106]]",circle,no_dis,hori,left,"[99999,99999]","[106,106]",left,1,1.424,,,,,,001,2025-03-11_01h40.02.171,SL_sali_41,2021.2.3,Win32,142.8571429,,,35,0,35,0,1,,,,,,,,
,,"[""circle"",""no_dis"",""hori"",""left"",[99999,99999],[-106,106]]",circle,no_dis,hori,left,"[99999,99999]","[-106,106]",left,1,1.0901,,,,,,001,2025-03-11_01h40.02.171,SL_sali_41,2021.2.3,Win32,142.8571429,,,36,0,36,0,1,,,,,,,,
,,"[""circle"",""no_dis"",""vert"",""up"",[99999,99999],[106,-106]]",circle,no_dis,vert,up,"[99999,99999]","[106,-106]",up,1,1.2854,,,,,,001,2025-03-11_01h40.02.171,SL_sali_41,2021.2.3,Win32,142.8571429,,,37,0,37,0,1,,,,,,,,
,,"[""diamond"",""green"",""hori"",""left"",[106,-106],[106,106]]",diamond,green,hori,left,"[106,-106]","[106,106]",left,1,1.4308,,,,,,001,2025-03-11_01h40.02.171,SL_sali_41,2021.2.3,Win32,142.8571429,,,38,0,38,0,1,,,,,,,,
,,"[""circle"",""green"",""hori"",""left"",[106,106],[-106,-106]]",circle,green,hori,left,"[106,106]","[-106,-106]",left,1,0.9646,,,,,,001,2025-03-11_01h40.02.171,SL_sali_41,2021.2.3,Win32,142.8571429,,,39,0,39,0,1,,,,,,,,
,,"[""diamond"",""red"",""hori"",""left"",[-150,0],[-106,-106]]",diamond,red,hori,left,"[-150,0]","[-106,-106]",left,1,1.2962,,,,,,001,2025-03-11_01h40.02.171,SL_sali_41,2021.2.3,Win32,142.8571429,,,40,0,40,0,1,,,,,,,,
,,"[""circle"",""red"",""vert"",""up"",[150,0],[0,150]]",circle,red,vert,up,"[150,0]","[0,150]",up,1,1.765,,,,,,001,2025-03-11_01h40.02.171,SL_sali_41,2021.2.3,Win32,142.8571429,,,41,0,41,0,1,,,,,,,,
,,"[""diamond"",""red"",""vert"",""up"",[-106,106],[150,0]]",diamond,red,vert,up,"[-106,106]","[150,0]",up,1,0.9355,,,,,,001,2025-03-11_01h40.02.171,SL_sali_41,2021.2.3,Win32,142.8571429,,,42,0,42,0,1,,,,,,,,
