﻿key_resp.keys,key_resp.rt,trial_para,tar_shape,dis_color_condi,tar_line,cor_resp,dis_loc,tar_loc,resp.keys,resp.corr,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,block_num,key_resp_3.keys,key_resp_3.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran
space,18.3012,"[""circle"",""green"",""vert"",""up"",[-106,-106],[0,-150]]",circle,green,vert,up,"[-106,-106]","[0,-150]",up,1,1.5598,0,0,0,0,1,001,2025-03-10_21h39.17.949,SL_base_41,2021.2.3,Win32,62.5,,,,,,,,,,,,,,,
,,"[""circle"",""no_dis"",""vert"",""up"",[99999,99999],[0,-150]]",circle,no_dis,vert,up,"[99999,99999]","[0,-150]",,0,,1,0,1,0,1,001,2025-03-10_21h39.17.949,SL_base_41,2021.2.3,Win32,62.5,,,,,,,,,,,,,,,
,,"[""diamond"",""red"",""vert"",""up"",[106,-106],[-150,0]]",diamond,red,vert,up,"[106,-106]","[-150,0]",up,1,1.5435,2,0,2,0,1,001,2025-03-10_21h39.17.949,SL_base_41,2021.2.3,Win32,62.5,,,,,,,,,,,,,,,
,,"[""diamond"",""green"",""vert"",""up"",[0,-150],[-106,106]]",diamond,green,vert,up,"[0,-150]","[-106,106]",,0,,3,0,3,0,1,001,2025-03-10_21h39.17.949,SL_base_41,2021.2.3,Win32,62.5,,,,,,,,,,,,,,,
,,"[""diamond"",""no_dis"",""hori"",""left"",[99999,99999],[106,-106]]",diamond,no_dis,hori,left,"[99999,99999]","[106,-106]",left,1,1.188,4,0,4,0,1,001,2025-03-10_21h39.17.949,SL_base_41,2021.2.3,Win32,62.5,,,,,,,,,,,,,,,
,,"[""circle"",""no_dis"",""vert"",""up"",[99999,99999],[150,0]]",circle,no_dis,vert,up,"[99999,99999]","[150,0]",up,1,1.7431,5,0,5,0,1,001,2025-03-10_21h39.17.949,SL_base_41,2021.2.3,Win32,62.5,,,,,,,,,,,,,,,
,,"[""circle"",""green"",""vert"",""up"",[150,0],[-106,106]]",circle,green,vert,up,"[150,0]","[-106,106]",up,1,2.099,6,0,6,0,1,001,2025-03-10_21h39.17.949,SL_base_41,2021.2.3,Win32,62.5,,,,,,,,,,,,,,,
,,"[""circle"",""no_dis"",""hori"",""left"",[99999,99999],[-150,0]]",circle,no_dis,hori,left,"[99999,99999]","[-150,0]",left,1,1.15,7,0,7,0,1,001,2025-03-10_21h39.17.949,SL_base_41,2021.2.3,Win32,62.5,,,,,,,,,,,,,,,
,,"[""circle"",""red"",""hori"",""left"",[150,0],[-106,-106]]",circle,red,hori,left,"[150,0]","[-106,-106]",up,0,1.0421,8,0,8,0,1,001,2025-03-10_21h39.17.949,SL_base_41,2021.2.3,Win32,62.5,,,,,,,,,,,,,,,
,,"[""diamond"",""no_dis"",""hori"",""left"",[99999,99999],[-106,-106]]",diamond,no_dis,hori,left,"[99999,99999]","[-106,-106]",left,1,1.29,9,0,9,0,1,001,2025-03-10_21h39.17.949,SL_base_41,2021.2.3,Win32,62.5,,,,,,,,,,,,,,,
,,"[""circle"",""green"",""vert"",""up"",[-106,-106],[0,-150]]",circle,green,vert,up,"[-106,-106]","[0,-150]",up,1,1.9492,,,,,,001,2025-03-10_21h39.17.949,SL_base_41,2021.2.3,Win32,62.5,space,6.579,0,0,0,0,1,,,,,,,,
,,"[""circle"",""no_dis"",""vert"",""up"",[99999,99999],[0,-150]]",circle,no_dis,vert,up,"[99999,99999]","[0,-150]",up,1,1.5157,,,,,,001,2025-03-10_21h39.17.949,SL_base_41,2021.2.3,Win32,62.5,,,1,0,1,0,1,,,,,,,,
,,"[""diamond"",""red"",""vert"",""up"",[106,-106],[-150,0]]",diamond,red,vert,up,"[106,-106]","[-150,0]",up,1,2.0491,,,,,,001,2025-03-10_21h39.17.949,SL_base_41,2021.2.3,Win32,62.5,,,2,0,2,0,1,,,,,,,,
,,"[""diamond"",""green"",""vert"",""up"",[0,-150],[-106,106]]",diamond,green,vert,up,"[0,-150]","[-106,106]",up,1,1.449,,,,,,001,2025-03-10_21h39.17.949,SL_base_41,2021.2.3,Win32,62.5,,,3,0,3,0,1,,,,,,,,
,,"[""diamond"",""no_dis"",""hori"",""left"",[99999,99999],[106,-106]]",diamond,no_dis,hori,left,"[99999,99999]","[106,-106]",left,1,0.9835,,,,,,001,2025-03-10_21h39.17.949,SL_base_41,2021.2.3,Win32,62.5,,,4,0,4,0,1,,,,,,,,
,,"[""circle"",""no_dis"",""vert"",""up"",[99999,99999],[150,0]]",circle,no_dis,vert,up,"[99999,99999]","[150,0]",up,1,2.5477,,,,,,001,2025-03-10_21h39.17.949,SL_base_41,2021.2.3,Win32,62.5,,,5,0,5,0,1,,,,,,,,
,,"[""circle"",""green"",""vert"",""up"",[150,0],[-106,106]]",circle,green,vert,up,"[150,0]","[-106,106]",up,1,0.8999,,,,,,001,2025-03-10_21h39.17.949,SL_base_41,2021.2.3,Win32,62.5,,,6,0,6,0,1,,,,,,,,
,,"[""circle"",""no_dis"",""hori"",""left"",[99999,99999],[-150,0]]",circle,no_dis,hori,left,"[99999,99999]","[-150,0]",left,1,1.0816,,,,,,001,2025-03-10_21h39.17.949,SL_base_41,2021.2.3,Win32,62.5,,,7,0,7,0,1,,,,,,,,
,,"[""circle"",""red"",""hori"",""left"",[150,0],[-106,-106]]",circle,red,hori,left,"[150,0]","[-106,-106]",left,1,1.3162,,,,,,001,2025-03-10_21h39.17.949,SL_base_41,2021.2.3,Win32,62.5,,,8,0,8,0,1,,,,,,,,
,,"[""diamond"",""no_dis"",""hori"",""left"",[99999,99999],[-106,-106]]",diamond,no_dis,hori,left,"[99999,99999]","[-106,-106]",left,1,1.4213,,,,,,001,2025-03-10_21h39.17.949,SL_base_41,2021.2.3,Win32,62.5,,,9,0,9,0,1,,,,,,,,
,,"[""circle"",""green"",""hori"",""left"",[-106,106],[106,106]]",circle,green,hori,left,"[-106,106]","[106,106]",left,1,1.303,,,,,,001,2025-03-10_21h39.17.949,SL_base_41,2021.2.3,Win32,62.5,,,10,0,10,0,1,,,,,,,,
,,"[""diamond"",""no_dis"",""vert"",""up"",[99999,99999],[0,150]]",diamond,no_dis,vert,up,"[99999,99999]","[0,150]",up,1,2.3047,,,,,,001,2025-03-10_21h39.17.949,SL_base_41,2021.2.3,Win32,62.5,,,11,0,11,0,1,,,,,,,,
,,"[""circle"",""no_dis"",""hori"",""left"",[99999,99999],[150,0]]",circle,no_dis,hori,left,"[99999,99999]","[150,0]",left,1,1.3341,,,,,,001,2025-03-10_21h39.17.949,SL_base_41,2021.2.3,Win32,62.5,,,12,0,12,0,1,,,,,,,,
,,"[""diamond"",""green"",""vert"",""up"",[0,-150],[-106,-106]]",diamond,green,vert,up,"[0,-150]","[-106,-106]",left,0,1.4153,,,,,,001,2025-03-10_21h39.17.949,SL_base_41,2021.2.3,Win32,62.5,,,13,0,13,0,1,,,,,,,,
